BLD_CODE,LAT,LON,FLOOD_2020,FLOOD_2050,Sum of TOT_ENRO,NEW SCHOOLS,OTHER,FLOOD,PENETRATION,ROOF,SANDY,MIT_BUDGET,TOT_BUDGET
Q269,40.75562,-73.85599,,,,0,541593,0,0,0,0,0,541593
Q312,40.7351022,-73.8970809,,,,0,258605,0,0,0,0,0,258605
Q322,40.7410481,-73.854376,,,,0,327162,0,0,0,0,0,327162
Q340,0,0,,,,42463409,0,0,0,0,0,0,42463409
Q341,0,0,,,,102016356,0,0,0,0,0,0,102016356
Q342,40.703801,-73.9120307,,,,0,7831920,0,0,0,0,0,7831920
Q357,40.691176,-73.763904,,,,0,8099230,0,0,0,0,0,8099230
Q361,40.749817,-73.764867,,,,0,25842270,0,0,0,0,0,25842270
Q375,0,0,,,,79266939,0,0,0,0,0,0,79266939
Q397,40.748238,-73.940333,,,,0,449274,0,0,0,0,0,449274
Q398,40.752665,-73.896928,,,,73697012,0,0,0,0,0,0,73697012
Q419,0,0,,,,76466774,,0,0,0,0,0,76466774
Q429,0,0,,,,106222452,0,0,0,0,0,0,106222452
Q434,40.740734,-73.793944,,,,55391376,0,0,0,0,0,0,55391376
Q437,0,0,,,,0,662334,0,0,0,0,0,662334
Q439,40.691917,-73.85666,,,,0,16404981,0,0,0,0,0,16404981
Q468,40.6796232,-73.841285,,,,0,18671220,0,0,0,0,0,18671220
Q469,40.752343,-73.757271,,,,73065000,0,0,0,0,0,0,73065000
Q472,0,0,,,,379670640,0,0,0,0,0,0,379670640
Q474,40.6345702,-74.1510953,,,,0,6054889,0,0,0,0,0,6054889
Q477,40.6092546,-74.1477059,,,,0,10002664,0,0,0,0,0,10002664
Q491,40.698126,-73.746729,,,,0,500000,0,0,0,0,0,500000
Q575,40.7514099,-73.9368787,,,,95075081,0,0,0,0,0,0,95075081
Q667,0,0,,,,0,562271,0,0,0,0,0,562271
Q801,0,0,,,,0,132252764,0,0,0,0,0,132252764
Q809,0,0,,,,0,85000,0,0,0,0,0,85000
Q814,0,0,,,,0,49423,0,0,0,0,0,49423
Q816,40.579712,-73.83198,,,,11301813,0,0,0,0,0,0,11301813
Q816,40.579712,-73.83198,,,,38409008,0,0,0,0,0,0,38409008
Q822,0,0,,,,0,329431,0,0,0,0,0,329431
Q835,0,0,,,,0,35000,0,0,0,0,0,35000
Q836,40.691176,-73.763904,,,,0,999999,0,0,0,0,0,999999
Q841,40.6823255,-73.7695773,,,,0,207979,0,0,0,0,0,207979
Q848,0,0,,,,0,34333,0,0,0,0,0,34333
Q858,40.7358839,-73.7537316,,,,0,40271,0,0,0,0,0,40271
Q859,0,0,,,,0,291288,0,0,0,0,0,291288
Q878,40.7150058,-73.8863076,,,,0,150000,0,0,0,0,0,150000
Q882,0,0,,,,0,135000,0,0,0,0,0,135000
Q908,40.750419,-73.867804,,,,0,8053281,0,0,0,0,0,8053281
QAFE,0,0,,,,0,120000,0,0,0,0,0,120000
QBJH,40.5936084,-73.7878781,,,,0,80000,0,0,0,0,0,80000
R025,0,0,,,,0,3817714,0,0,0,0,0,3817714
R047,40.581902,-74.159007,,,,0,34719,0,0,0,0,0,34719
R070,40.618337,-74.084786,,,,0,89308375,0,0,0,0,0,89308375
R086,40.608306,-74.105713,,,,127307824,0,0,0,0,0,0,127307824
R089,0,0,,,,44370943,0,0,0,0,0,0,44370943
R090,40.6863454,-73.8387874,,,,0,15729718,0,0,0,0,0,15729718
R091,40.6102408,-74.1590198,,,,0,15166112,0,0,0,0,0,15166112
R093,40.6054758,-74.1884355,,,,0,9526521,0,0,0,0,0,9526521
R094,40.6829857,-73.8471275,,,,0,11566203,0,0,0,0,0,11566203
R095,40.6054788,-74.1811384,,,,0,4490149,0,0,0,0,0,4490149
R098,40.6367418,-74.1323701,,,,0,8109122,0,0,0,0,0,8109122
R099,40.5979653,-74.0702949,,,,0,8100434,0,0,0,0,0,8100434
R100,40.615578,-74.1264102,,,,0,12481064,0,0,0,0,0,12481064
R102,40.552847,-74.149147,,,,0,24245151,0,0,0,0,0,24245151
R436,40.5700167,-74.1069962,,,,0,10255755,0,0,0,0,0,10255755
R446,0,0,,,,0,13940149,0,0,0,0,0,13940149
R456,0,0,,,,0,2180533,0,0,0,0,0,2180533
R700,40.548269,-74.152299,,,,0,9207891,0,0,0,0,0,9207891
R701,40.5086199,-74.2439665,,,,0,7409677,0,0,0,0,0,7409677
R702,40.6028419,-74.1373383,,,,0,8552180,0,0,0,0,0,8552180
R802,40.5086199,-74.2439665,,,,0,2791920,0,0,0,0,0,2791920
R843,0,0,,,,0,40000,0,0,0,0,0,40000
R848,40.5521496,-74.1696126,,,,0,2206314,0,0,0,0,0,2206314
X320,40.833684,-73.884612,,,,74639897,0,0,0,0,0,0,74639897
X347,40.82732,-73.92357,,,,50140420,0,0,0,0,0,0,50140420
X356,40.805829,-73.925726,,,,0,97000,0,0,0,0,0,97000
X358,40.829619,-73.892105,,,,0,95000,0,0,0,0,0,95000
X411,40.82732,-73.92357,,,,0,5052431,0,0,0,0,0,5052431
X426,40.87519,-73.861569,,,,0,6986422,0,0,0,0,0,6986422
X448,40.82732,-73.92357,,,,54052304,0,0,0,0,0,0,54052304
X449,40.8406796,-73.8825939,,,,0,9564503,0,0,0,0,0,9564503
X451,0,0,,,,0,66578,0,0,0,0,0,66578
X456,40.874289,-73.833243,,,,0,9267647,0,0,0,0,0,9267647
X469,0,0,,,,0,960000,0,0,0,0,0,960000
X471,0,0,,,,0,9888882,0,0,0,0,0,9888882
X472,40.82732,-73.92357,,,,0,9231215,0,0,0,0,0,9231215
X478,40.8077285,-73.9129091,,,,0,10628915,0,0,0,0,0,10628915
X481,40.82732,-73.92357,,,,0,8099394,0,0,0,0,0,8099394
X482,40.852464,-73.864381,,,,0,24130000,0,0,0,0,0,24130000
X484,40.830642,-73.885633,,,,0,11377801,0,0,0,0,0,11377801
X730,40.821942,-73.886583,,,,0,205000,0,0,0,0,0,205000
X778,40.852464,-73.864381,,,,0,100000,0,0,0,0,0,100000
X807,0,0,,,,0,2031085,0,0,0,0,0,2031085
X817,0,0,,,,0,61524,0,0,0,0,0,61524
X834,0,0,,,,0,1389172,0,0,0,0,0,1389172
X842,40.82732,-73.92357,,,,0,731611,0,0,0,0,0,731611
XA21,0,0,,,,0,70000,0,0,0,0,0,70000
XAEE,0,0,,,,0,35000,0,0,0,0,0,35000
